
0.001001001001,0.0,0,0,0,0,0,0,0
0.002002002002,0.001001001001,0,0,0,0,0,0,0
0.003003003003,0.002002002002,0,0,0,0,0,0,0
0.004004004004,0.003003003003,0,0,0,0,0,0,0
0.00500500500501,0.004004004004,0,0,0,0,0,0,0
0.00600600600601,0.00500500500501,0,0,0,0,0,0,0
0.00700700700701,0.00600600600601,0,0,0,0,0,0,0
0.00800800800801,0.00700700700701,0,0,0,0,0,0,0
0.00900900900901,0.00800800800801,0,0,0,0,0,0,0
0.01001001001,0.00900900900901,0,0,0,0,0,0,0
0.011011011011,0.01001001001,0,0,0,0,0,0,0
0.012012012012,0.011011011011,0,0,0,0,0,0,0
0.013013013013,0.012012012012,0,0,0,0,0,0,0
0.014014014014,0.013013013013,0,0,0,0,0,0,0
0.015015015015,0.014014014014,0,0,0,0,0,0,0
0.016016016016,0.015015015015,0,0,0,0,0,0,0
0.017017017017,0.016016016016,0,0,0,0,0,0,0
0.018018018018,0.017017017017,0,0,0,0,0,0,0
0.019019019019,0.018018018018,0,0,0,0,0,0,0
0.02002002002,0.019019019019,0,0,0,0,0,0,0
0.021021021021,0.02002002002,0,0,0,0,0,0,0
0.022022022022,0.021021021021,0,0,0,0,0,0,0
0.023023023023,0.022022022022,0,0,0,0,0,0,0
0.024024024024,0.023023023023,0,0,0,0,0,0,0
0.025025025025,0.024024024024,0,0,0,0,0,0,0
0.026026026026,0.025025025025,0,0,0,0,0,0,0
0.027027027027,0.026026026026,0,0,0,0,0,0,0
0.028028028028,0.027027027027,0,0,0,0,0,0,0
0.029029029029,0.028028028028,0,0,0,0,0,0,0
0.03003003003,0.029029029029,0,0,0,0,0,0,0
0.031031031031,0.03003003003,0,0,0,0,0,0,0
0.032032032032,0.031031031031,0,0,0,0,0,0,0
0.033033033033,0.032032032032,0,0,0,0,0,0,0
0.034034034034,0.033033033033,0,0,0,0,0,0,0
0.035035035035,0.034034034034,0,0,0,0,0,0,0
0.036036036036,0.035035035035,0,0,0,0,0,0,0
0.037037037037,0.036036036036,0,0,0,0,0,0,0
0.038038038038,0.037037037037,0,0,0,0,0,0,0
0.039039039039,0.038038038038,0,0,0,0,0,0,0
0.04004004004,0.039039039039,0,0,0,0,0,0,0
0.041041041041,0.04004004004,0,0,0,0,0,0,0
0.042042042042,0.041041041041,0,0,0,0,0,0,0
0.043043043043,0.042042042042,0,0,0,0,0,0,0
0.044044044044,0.043043043043,0,0,0,0,0,0,0
0.045045045045,0.044044044044,0,0,0,0,0,0,0
0.046046046046,0.045045045045,0,0,0,0,0,0,0
0.047047047047,0.046046046046,0,0,0,0,0,0,0
0.048048048048,0.047047047047,0,0,0,0,0,0,0
0.049049049049,0.048048048048,0,0,0,0,0,0,0
0.0500500500501,0.049049049049,0,0,0,0,0,0,0
0.0510510510511,0.0500500500501,0,0,0,0,0,0,0
0.0520520520521,0.0510510510511,0,0,0,0,0,0,0
0.0530530530531,0.0520520520521,0,0,0,0,0,0,0
0.0540540540541,0.0530530530531,0,0,0,0,0,0,0
0.0550550550551,0.0540540540541,0,0,0,0,0,0,0
0.0560560560561,0.0550550550551,0,0,0,0,0,0,0
0.0570570570571,0.0560560560561,0,0,0,0,0,0,0
0.0580580580581,0.0570570570571,0,0,0,0,0,0,0
0.0590590590591,0.0580580580581,0,0,0,0,0,0,0
